,type,time,dayofweek,models,params,queuelen,trials,duration
359,,0.42291666666666666,1.0,13.0,,0.0,40.0,0.0
360,8.0,0.6506944444444458,2.0,4.0,19111.0,0.0,40.0,0.0
361,8.0,0.6208333333333333,4.0,4.0,90999.0,0.0,40.0,0.0
362,14.0,0.5013888888888876,3.0,148.0,3700.0,0.0,40.0,3.0
363,,0.6333333333333333,5.0,17.0,3277.0,5.0,40.0,1.0
364,9.0,0.5486111111111124,3.0,10.0,2201.0,0.0,40.0,0.0
365,11.0,0.7277777777777791,1.0,12.0,49388.0,0.0,40.0,0.0
366,0.0,0.20277777777777792,1.0,24.0,,0.0,40.0,2.0
367,6.0,0.6930555555555542,5.0,13.0,2070.0,205.0,40.0,1.0
368,12.0,0.4979166666666666,2.0,1.0,605.0,0.0,40.0,0.0
369,2.0,0.7680555555555543,2.0,9.0,25594.0,0.0,40.0,0.0
370,,0.6979166666666666,5.0,5.0,1200.0,0.0,40.0,1.0
371,9.0,0.41944444444444584,5.0,2.0,793.0,0.0,40.0,0.0
372,9.0,0.5437500000000001,1.0,23.0,971.0,0.0,40.0,0.0
373,,0.6756944444444457,5.0,6.0,1340.0,379.0,40.0,1.0
374,6.0,0.2909722222222221,3.0,83.0,911.0,1.0,20.0,0.0
375,12.0,0.6979166666666666,2.0,15.0,9178.0,0.0,40.0,1.0
376,14.0,0.9326388888888876,1.0,5.0,1961.0,0.0,40.0,1.0
377,9.0,0.6118055555555543,1.0,34.0,1646.0,49.0,40.0,1.0
378,9.0,0.5465277777777792,4.0,5.0,80.0,0.0,40.0,0.0
379,13.0,0.41944444444444584,5.0,3.0,2283.0,0.0,40.0,0.0
380,,0.6131944444444458,2.0,4.0,716.0,0.0,40.0,1.0
381,9.0,0.5680555555555542,1.0,6.0,5630.0,0.0,400.0,2.0
382,13.0,0.23055555555555543,4.0,221.0,1359.0,0.0,40.0,2.0
383,,0.6361111111111124,2.0,13.0,2598.0,0.0,40.0,1.0
384,14.0,0.7944444444444457,4.0,16.0,3289.0,0.0,40.0,1.0
385,5.0,0.4298611111111125,3.0,1.0,4130.0,0.0,40.0,2.0
386,8.0,0.725,5.0,3.0,71036.0,0.0,40.0,0.0
387,7.0,0.6520833333333333,3.0,31.0,1450.0,0.0,40.0,0.0
388,6.0,0.6166666666666667,2.0,26.0,1611.0,0.0,40.0,1.0
389,14.0,0.6736111111111125,5.0,2.0,1058.0,0.0,40.0,1.0
390,8.0,0.7951388888888875,1.0,1.0,17884.0,0.0,40.0,0.0
391,13.0,0.7041666666666666,5.0,16.0,3685.0,0.0,40.0,0.0
392,11.0,0.6847222222222209,5.0,6.0,32325.0,0.0,40.0,0.0
393,,0.4361111111111125,5.0,13.0,,0.0,40.0,0.0
394,12.0,0.005555555555555542,5.0,3.0,3014.0,0.0,40.0,1.0
395,14.0,0.6430555555555543,4.0,27.0,3461.0,13.0,40.0,2.0
396,14.0,0.6256944444444458,5.0,71.0,617.0,0.0,40.0,1.0
397,8.0,0.6479166666666667,5.0,18.0,60528.0,0.0,40.0,0.0
398,14.0,0.1694444444444446,4.0,56.0,4259.0,0.0,400.0,3.0
399,0.0,0.7659722222222208,4.0,31.0,5212.0,21.0,40.0,1.0
400,14.0,0.5555555555555542,1.0,6.0,2199.0,3870.0,40.0,2.0
401,9.0,0.8479166666666668,4.0,11.0,1256.0,821.0,40.0,2.0
402,9.0,0.4486111111111124,2.0,1.0,1372.0,0.0,200.0,0.0
403,9.0,0.42291666666666666,2.0,11.0,2328.0,0.0,40.0,1.0
404,2.0,0.3020833333333333,2.0,222.0,12050.0,0.0,40.0,2.0
405,13.0,0.5798611111111124,2.0,29.0,3049.0,98.0,40.0,0.0
406,8.0,0.9298611111111125,3.0,11.0,9621.0,0.0,22.0,0.0
407,5.0,0.4131944444444446,5.0,1.0,,0.0,40.0,0.0
408,8.0,0.6541666666666667,5.0,14.0,24314.0,0.0,40.0,0.0
409,14.0,0.6229166666666667,2.0,13.0,1255.0,0.0,40.0,1.0
410,7.0,0.7263888888888875,5.0,2.0,978.0,0.0,40.0,1.0
411,9.0,0.5868055555555542,1.0,7.0,1152.0,0.0,40.0,0.0
412,9.0,0.7784722222222209,3.0,7.0,327.0,0.0,40.0,0.0
413,9.0,0.40347222222222207,6.0,5.0,100.0,0.0,20.0,0.0
414,9.0,0.5951388888888876,1.0,21.0,374.0,0.0,40.0,0.0
415,11.0,0.39166666666666666,1.0,11.0,17227.0,0.0,40.0,0.0
416,13.0,0.6854166666666667,3.0,32.0,3232.0,0.0,40.0,0.0
417,14.0,0.44375000000000003,5.0,16.0,3273.0,8.0,40.0,1.0
418,9.0,0.5451388888888876,7.0,25.0,526.0,0.0,40.0,1.0
419,9.0,0.7631944444444457,5.0,21.0,2721.0,0.0,40.0,1.0
420,,0.40625,1.0,13.0,59692.0,0.0,40.0,0.0
421,,0.509722222222221,2.0,147.0,60579.0,0.0,40.0,0.0
422,7.0,0.6930555555555542,3.0,265.0,1150.0,103.0,40.0,1.0
423,,0.6743055555555543,3.0,2.0,784.0,0.0,40.0,0.0
424,6.0,0.3958333333333333,1.0,8.0,807.0,107.0,40.0,0.0
425,7.0,0.5194444444444458,3.0,1.0,569.0,0.0,40.0,1.0
426,10.0,0.677777777777779,4.0,53.0,365.0,0.0,20.0,1.0
427,13.0,0.37013888888888874,3.0,1.0,3848.0,0.0,200.0,1.0
428,,0.6055555555555542,2.0,22.0,4943.0,0.0,40.0,0.0
429,12.0,0.5645833333333333,3.0,62.0,2909.0,5.0,20.0,1.0
430,14.0,0.4694444444444457,2.0,13.0,,0.0,400.0,3.0
431,9.0,0.5625,3.0,828.0,370.0,3.0,40.0,2.0
432,5.0,0.5486111111111124,4.0,4.0,12673.0,0.0,100.0,1.0
433,12.0,0.004166666666666667,3.0,3.0,3042.0,0.0,40.0,1.0
434,14.0,0.6423611111111124,3.0,16.0,3263.0,10.0,40.0,1.0
435,8.0,0.4097222222222221,2.0,13.0,69298.0,0.0,40.0,0.0
436,14.0,0.509722222222221,3.0,21.0,,38.0,40.0,1.0
437,9.0,0.68125,5.0,3.0,991.0,0.0,40.0,0.0
438,13.0,0.8201388888888875,1.0,27.0,5142.0,0.0,40.0,0.0
439,9.0,0.7381944444444457,5.0,21.0,969.0,0.0,40.0,0.0
440,13.0,0.4902777777777791,2.0,34.0,4754.0,1.0,40.0,0.0
441,0.0,0.6222222222222209,2.0,13.0,3810.0,0.0,40.0,1.0
442,11.0,0.41388888888888875,5.0,2.0,22459.0,0.0,40.0,0.0
443,0.0,0.39652777777777787,1.0,7.0,1157.0,281.0,40.0,0.0
444,7.0,0.3715277777777779,2.0,222.0,443.0,0.0,40.0,2.0
445,14.0,0.6020833333333333,2.0,17.0,3265.0,4.0,100.0,1.0
446,13.0,0.65625,2.0,2.0,14521.0,0.0,40.0,0.0
447,3.0,0.6097222222222208,4.0,4.0,73.0,0.0,40.0,0.0
448,14.0,0.7534722222222209,4.0,16.0,3229.0,24.0,40.0,1.0
449,14.0,0.5284722222222209,1.0,56.0,4295.0,0.0,40.0,3.0
450,4.0,0.7312500000000001,2.0,51.0,1889.0,0.0,40.0,1.0
451,5.0,0.6770833333333334,1.0,45.0,3054.0,17.0,40.0,0.0
452,13.0,0.5750000000000001,4.0,24.0,452.0,253.0,40.0,2.0
453,8.0,0.7465277777777791,2.0,9.0,34443.0,0.0,40.0,0.0
454,14.0,0.7986111111111125,4.0,43.0,3169.0,0.0,200.0,3.0
455,12.0,0.78125,2.0,8.0,,0.0,40.0,1.0
456,9.0,0.5708333333333333,3.0,11.0,4852.0,0.0,40.0,0.0
457,2.0,0.5777777777777792,2.0,31.0,26862.0,0.0,40.0,0.0
458,8.0,0.584027777777779,1.0,4.0,27840.0,0.0,40.0,0.0
459,12.0,0.55625,1.0,18.0,3712.0,2.0,40.0,1.0
460,6.0,0.6555555555555542,2.0,10.0,3391.0,232.0,40.0,1.0
461,7.0,0.6736111111111125,5.0,8.0,2770.0,1.0,20.0,1.0
462,14.0,0.46180555555555425,3.0,52.0,3179.0,0.0,40.0,3.0
463,7.0,0.4340277777777792,5.0,6.0,1849.0,32.0,40.0,0.0
464,12.0,0.5638888888888876,3.0,21.0,2640.0,0.0,40.0,1.0
465,,0.5805555555555543,3.0,62.0,998.0,0.0,20.0,1.0
466,8.0,0.4236111111111125,5.0,31.0,54960.0,0.0,40.0,0.0
467,0.0,0.23263888888888876,3.0,23.0,8265.0,0.0,40.0,2.0
468,7.0,0.4236111111111125,1.0,3.0,1373.0,0.0,40.0,1.0
469,9.0,0.6159722222222209,2.0,12.0,3109.0,0.0,40.0,1.0
470,4.0,0.5770833333333333,4.0,5.0,534.0,0.0,20.0,0.0
471,8.0,0.5666666666666667,4.0,6.0,57781.0,0.0,20.0,0.0
472,9.0,0.4291666666666667,2.0,32.0,868.0,0.0,20.0,0.0
473,9.0,0.5465277777777792,7.0,33.0,528.0,0.0,40.0,1.0
474,11.0,0.6895833333333333,5.0,1.0,29164.0,0.0,40.0,0.0
475,9.0,0.48055555555555424,5.0,2.0,1621.0,0.0,40.0,0.0
476,8.0,0.5326388888888876,3.0,2.0,19924.0,0.0,40.0,0.0
477,2.0,0.4527777777777791,2.0,1.0,28038.0,0.0,200.0,1.0
478,,0.6486111111111125,4.0,27.0,3412.0,3.0,40.0,2.0
479,14.0,0.5131944444444457,3.0,1.0,791.0,0.0,200.0,1.0
480,9.0,0.603472222222221,2.0,7.0,3214.0,0.0,40.0,0.0
481,11.0,0.6715277777777792,2.0,1.0,26602.0,0.0,200.0,0.0
482,,0.46736111111111245,5.0,13.0,4617.0,0.0,40.0,1.0
483,3.0,0.5652777777777791,5.0,9.0,1182.0,0.0,200.0,0.0
484,,0.5819444444444458,3.0,14.0,1705.0,3.0,40.0,2.0
485,7.0,0.7416666666666667,2.0,1.0,689.0,0.0,200.0,2.0
486,14.0,0.5930555555555542,3.0,15.0,3234.0,0.0,40.0,1.0
487,3.0,0.6048611111111124,2.0,22.0,1170.0,0.0,40.0,0.0
488,14.0,0.7541666666666668,2.0,21.0,3281.0,30.0,100.0,2.0
489,9.0,0.5569444444444458,3.0,86.0,,0.0,40.0,1.0
490,9.0,0.6965277777777791,1.0,2.0,1224.0,0.0,40.0,0.0
491,5.0,0.5902777777777791,5.0,1.0,3000.0,0.0,40.0,0.0
492,8.0,0.7979166666666666,4.0,18.0,21200.0,0.0,40.0,0.0
493,9.0,0.5458333333333333,7.0,33.0,495.0,0.0,40.0,1.0
494,13.0,0.6722222222222208,5.0,2.0,3154.0,0.0,40.0,0.0
495,6.0,0.39652777777777787,1.0,8.0,78.0,59.0,40.0,0.0
496,9.0,0.6104166666666667,2.0,10.0,79.0,1.0,40.0,2.0
497,6.0,0.6402777777777792,2.0,13.0,6224.0,0.0,40.0,2.0
498,13.0,0.59375,3.0,2.0,14557.0,0.0,40.0,0.0
499,6.0,0.35694444444444456,4.0,61.0,936.0,9.0,20.0,0.0
500,13.0,0.6916666666666668,5.0,2.0,3537.0,0.0,40.0,0.0
501,14.0,0.7576388888888875,4.0,71.0,2198.0,0.0,40.0,3.0
502,12.0,0.3784722222222221,3.0,19.0,11010.0,20.0,40.0,1.0
503,12.0,0.5520833333333334,1.0,26.0,15730.0,2994.0,40.0,2.0
504,8.0,0.6041666666666666,4.0,3.0,551.0,0.0,40.0,0.0
505,9.0,0.7784722222222209,3.0,6.0,298.0,0.0,40.0,0.0
506,9.0,0.6611111111111124,3.0,4.0,1884.0,0.0,40.0,0.0
507,2.0,0.46875,3.0,21.0,17466.0,0.0,40.0,0.0
508,11.0,0.7652777777777792,4.0,31.0,36267.0,0.0,40.0,0.0
509,9.0,0.8784722222222209,7.0,25.0,213.0,0.0,40.0,0.0
510,8.0,0.49374999999999997,4.0,23.0,21366.0,0.0,40.0,0.0
511,11.0,0.6868055555555542,3.0,4.0,38539.0,0.0,40.0,0.0
512,9.0,0.7048611111111125,3.0,1.0,4906.0,0.0,400.0,1.0
513,13.0,0.7138888888888876,3.0,14.0,8490.0,0.0,40.0,0.0
514,14.0,0.4444444444444458,3.0,20.0,3294.0,356.0,100.0,2.0
515,11.0,0.4534722222222209,3.0,9.0,24985.0,0.0,40.0,0.0
516,9.0,0.6958333333333333,3.0,5.0,108.0,0.0,40.0,0.0
517,8.0,0.5631944444444458,5.0,9.0,64376.0,0.0,20.0,0.0
518,9.0,0.39652777777777787,1.0,8.0,399.0,309.0,40.0,0.0
519,,0.3923611111111112,3.0,16.0,9097.0,11.0,40.0,1.0
520,,0.36874999999999997,4.0,1.0,195.0,0.0,200.0,0.0
521,11.0,0.6569444444444458,2.0,2.0,148018.0,0.0,40.0,0.0
522,4.0,0.5805555555555543,2.0,29.0,994.0,0.0,40.0,1.0
523,,0.8708333333333332,1.0,9.0,1621.0,0.0,40.0,1.0
524,13.0,0.7118055555555541,3.0,32.0,3300.0,0.0,40.0,0.0
525,9.0,0.8770833333333333,7.0,17.0,214.0,0.0,40.0,0.0
526,12.0,0.7576388888888875,5.0,13.0,7178.0,83.0,40.0,1.0
527,12.0,0.9576388888888876,2.0,82.0,9888.0,6.0,100.0,2.0
528,3.0,0.7277777777777791,2.0,52.0,1436.0,0.0,40.0,0.0
529,9.0,0.6784722222222209,1.0,11.0,367.0,0.0,40.0,0.0
530,7.0,0.6986111111111124,4.0,6.0,2156.0,0.0,40.0,1.0
531,9.0,0.7548611111111124,3.0,3.0,88.0,0.0,40.0,0.0
532,12.0,0.4611111111111124,5.0,31.0,6655.0,0.0,40.0,1.0
533,,0.4847222222222209,2.0,27.0,395.0,3.0,20.0,1.0
534,3.0,0.4923611111111124,1.0,26.0,1563.0,0.0,40.0,0.0
535,2.0,0.39166666666666666,1.0,8.0,,0.0,40.0,0.0
536,3.0,0.5305555555555542,5.0,7.0,774.0,0.0,40.0,0.0
537,0.0,0.47777777777777913,1.0,12.0,275.0,8.0,40.0,0.0
538,9.0,0.7798611111111123,2.0,8.0,1396.0,0.0,40.0,0.0
539,13.0,0.6722222222222208,1.0,2.0,2935.0,0.0,200.0,1.0
540,9.0,0.7229166666666668,4.0,2.0,1905.0,0.0,40.0,0.0
541,9.0,0.7840277777777791,2.0,5.0,393.0,0.0,40.0,0.0
542,,0.44166666666666665,4.0,2.0,636.0,0.0,200.0,2.0
543,,0.7041666666666666,3.0,1.0,4917.0,0.0,400.0,1.0
544,6.0,0.65,2.0,82.0,925.0,8.0,20.0,0.0
545,14.0,0.6749999999999999,5.0,3.0,3733.0,0.0,40.0,1.0
546,3.0,0.23402777777777792,5.0,8.0,469.0,0.0,40.0,0.0
547,13.0,0.5812499999999999,5.0,46.0,23393.0,5.0,40.0,1.0
548,12.0,0.6229166666666667,4.0,23.0,460.0,3.0,40.0,2.0
549,12.0,0.4270833333333333,5.0,21.0,2922.0,0.0,40.0,2.0
550,13.0,0.36944444444444463,3.0,1.0,3845.0,0.0,200.0,1.0
551,12.0,0.4236111111111125,3.0,1.0,2544.0,0.0,40.0,0.0
552,,0.45208333333333334,3.0,1.0,71.0,0.0,40.0,0.0
553,8.0,0.6451388888888876,2.0,2.0,34857.0,0.0,40.0,0.0
554,7.0,0.7013888888888875,5.0,7.0,2508.0,0.0,40.0,1.0
555,3.0,0.59375,5.0,45.0,5478.0,0.0,40.0,0.0
556,0.0,0.22708333333333333,2.0,23.0,8304.0,0.0,40.0,2.0
557,,0.6486111111111125,4.0,57.0,2143.0,0.0,40.0,3.0
558,9.0,0.8770833333333333,7.0,11.0,163.0,0.0,40.0,0.0
559,11.0,0.6736111111111125,5.0,3.0,32537.0,0.0,40.0,0.0
560,13.0,0.4736111111111125,4.0,2.0,666.0,0.0,40.0,0.0
561,9.0,0.8180555555555542,1.0,27.0,1835.0,0.0,40.0,0.0
562,13.0,0.7395833333333334,2.0,3.0,,0.0,40.0,0.0
563,6.0,0.5659722222222209,3.0,62.0,927.0,5.0,20.0,0.0
564,9.0,0.53125,5.0,7.0,,0.0,40.0,0.0
565,5.0,0.45416666666666666,4.0,1.0,25265.0,0.0,200.0,2.0
566,11.0,0.5812499999999999,2.0,26.0,50580.0,0.0,40.0,0.0
567,13.0,0.7312500000000001,2.0,148.0,7633.0,0.0,40.0,2.0
568,13.0,0.5381944444444458,1.0,32.0,3376.0,0.0,40.0,0.0
569,14.0,0.7118055555555541,4.0,2.0,1954.0,0.0,40.0,1.0
570,9.0,0.959027777777779,5.0,7.0,3172.0,0.0,40.0,0.0
571,14.0,0.4972222222222209,3.0,21.0,3264.0,28.0,40.0,1.0
572,9.0,0.7576388888888875,2.0,15.0,292.0,0.0,40.0,0.0
573,9.0,0.6270833333333333,4.0,17.0,116.0,2.0,40.0,0.0
574,9.0,0.7166666666666667,5.0,24.0,915.0,3.0,40.0,0.0
575,9.0,0.8777777777777791,7.0,25.0,164.0,0.0,40.0,0.0
576,13.0,0.5243055555555542,3.0,147.0,18491.0,0.0,40.0,2.0
577,,0.5680555555555542,2.0,24.0,7961.0,4.0,40.0,1.0
578,6.0,0.5659722222222209,3.0,62.0,928.0,5.0,20.0,0.0
579,13.0,0.45416666666666666,3.0,147.0,9307.0,0.0,40.0,2.0
580,,0.6604166666666667,3.0,3.0,38110.0,0.0,40.0,0.0
581,13.0,0.35486111111111124,4.0,8.0,1100.0,0.0,40.0,0.0
582,9.0,0.8777777777777791,7.0,21.0,172.0,0.0,40.0,0.0
583,6.0,0.7861111111111124,2.0,17.0,,0.0,40.0,0.0
584,9.0,0.45,2.0,53.0,126.0,3.0,20.0,1.0
585,9.0,0.7305555555555543,3.0,5.0,74.0,0.0,40.0,0.0
586,12.0,0.740277777777779,1.0,11.0,564.0,287.0,40.0,1.0
587,8.0,0.5736111111111124,3.0,8.0,17519.0,0.0,40.0,0.0
588,13.0,0.0784722222222221,5.0,27.0,8676.0,0.0,40.0,1.0
589,7.0,0.41597222222222213,5.0,3.0,,0.0,40.0,1.0
590,11.0,0.4388888888888875,4.0,1.0,153755.0,0.0,200.0,1.0
591,9.0,0.7354166666666666,2.0,52.0,2204.0,3611.0,40.0,2.0
592,14.0,0.5812499999999999,4.0,24.0,451.0,3.0,40.0,2.0
593,2.0,0.572222222222221,3.0,62.0,,0.0,40.0,0.0
594,13.0,0.5868055555555542,1.0,7.0,290.0,0.0,40.0,0.0
595,14.0,0.6326388888888875,4.0,27.0,393.0,3.0,20.0,2.0
596,11.0,0.6819444444444458,5.0,2.0,29814.0,0.0,40.0,0.0
597,14.0,0.7534722222222209,2.0,21.0,3265.0,0.0,100.0,2.0
598,7.0,0.43819444444444583,3.0,9.0,2769.0,3.0,20.0,2.0
599,9.0,0.5673611111111124,5.0,10.0,2622.0,0.0,200.0,1.0
600,12.0,0.6590277777777791,2.0,2.0,,0.0,40.0,1.0
601,8.0,0.5069444444444458,5.0,2.0,40973.0,0.0,40.0,0.0
602,13.0,0.38472222222222213,3.0,1.0,2307.0,0.0,40.0,0.0
603,6.0,0.5222222222222209,4.0,23.0,446.0,3.0,40.0,1.0
604,,0.5750000000000001,2.0,4.0,474.0,0.0,40.0,1.0
605,7.0,0.625,2.0,13.0,4783.0,0.0,40.0,1.0
606,8.0,0.5270833333333333,4.0,5.0,93941.0,0.0,40.0,0.0
607,2.0,0.5208333333333334,4.0,24.0,436.0,0.0,40.0,0.0
608,8.0,0.5506944444444458,3.0,9.0,13456.0,0.0,40.0,0.0
609,,0.2916666666666667,2.0,222.0,5339.0,0.0,40.0,1.0
610,7.0,0.46736111111111245,2.0,1.0,107.0,0.0,40.0,0.0
611,13.0,0.7409722222222209,2.0,5.0,3686.0,0.0,40.0,0.0
612,4.0,0.6805555555555541,5.0,2.0,319.0,0.0,40.0,0.0
613,8.0,0.40694444444444455,2.0,13.0,166636.0,0.0,40.0,0.0
614,14.0,0.44930555555555424,5.0,2.0,1550.0,0.0,40.0,1.0
615,9.0,0.5437500000000001,7.0,23.0,514.0,0.0,40.0,0.0
616,7.0,0.3736111111111113,4.0,1.0,586.0,0.0,200.0,2.0
617,0.0,0.48333333333333334,3.0,205.0,4372.0,0.0,40.0,3.0
618,14.0,0.7541666666666668,4.0,16.0,3257.0,0.0,40.0,1.0
619,,0.8770833333333333,7.0,11.0,170.0,0.0,40.0,0.0
620,9.0,0.7493055555555542,3.0,11.0,,0.0,40.0,0.0
621,14.0,0.7312500000000001,1.0,12.0,2502.0,0.0,40.0,1.0
622,3.0,0.34861111111111126,3.0,1.0,73.0,0.0,40.0,0.0
623,2.0,0.7222222222222209,2.0,10.0,25469.0,0.0,40.0,0.0
624,14.0,0.6604166666666667,4.0,13.0,1306.0,0.0,400.0,3.0
625,12.0,0.004861111111111125,5.0,2.0,3072.0,0.0,40.0,1.0
626,11.0,0.6541666666666667,5.0,13.0,29796.0,0.0,40.0,0.0
627,9.0,0.5666666666666667,3.0,13.0,1864.0,0.0,40.0,0.0
628,12.0,0.6104166666666667,4.0,4.0,104.0,0.0,40.0,1.0
629,14.0,0.5625,4.0,13.0,1255.0,0.0,400.0,3.0
630,,0.6638888888888875,4.0,56.0,2158.0,0.0,40.0,3.0
631,5.0,0.8631944444444457,3.0,6.0,79056.0,0.0,40.0,3.0
632,,0.38472222222222213,2.0,5.0,16348.0,0.0,20.0,1.0
633,9.0,0.19861111111111127,3.0,10.0,1544.0,1.0,40.0,0.0
634,8.0,0.6708333333333334,1.0,1.0,23978.0,0.0,200.0,0.0
635,9.0,0.615277777777779,2.0,6.0,2581.0,0.0,40.0,0.0
636,9.0,0.5444444444444457,7.0,21.0,529.0,0.0,40.0,0.0
637,4.0,0.21944444444444458,5.0,8.0,578.0,0.0,40.0,0.0
638,8.0,0.697222222222221,5.0,5.0,28522.0,0.0,40.0,0.0
639,9.0,0.5743055555555542,1.0,19.0,261.0,168.0,40.0,0.0
640,,0.6027777777777791,3.0,20.0,3262.0,1.0,40.0,1.0
641,14.0,0.5180555555555543,1.0,39.0,3111.0,1099.0,100.0,2.0
642,13.0,0.9041666666666667,2.0,45.0,750.0,15.0,40.0,1.0
643,14.0,0.7687499999999999,4.0,19.0,3333.0,0.0,40.0,1.0
644,9.0,0.7041666666666666,1.0,11.0,2686.0,0.0,40.0,1.0
645,13.0,0.48055555555555424,3.0,15.0,,1.0,40.0,0.0
646,12.0,0.6902777777777791,3.0,4.0,5231.0,0.0,40.0,1.0
647,9.0,0.5548611111111125,5.0,13.0,7568.0,142.0,40.0,2.0
648,11.0,0.8048611111111125,1.0,27.0,14858.0,0.0,40.0,0.0
649,13.0,0.6354166666666666,2.0,12.0,8388.0,0.0,40.0,1.0
650,14.0,0.5756944444444457,1.0,19.0,242.0,0.0,40.0,1.0
651,7.0,0.6284722222222209,5.0,35.0,1052.0,0.0,40.0,0.0
652,13.0,0.625,2.0,13.0,7149.0,32.0,40.0,0.0
653,,0.5888888888888876,5.0,46.0,,273.0,40.0,2.0
654,7.0,0.6291666666666667,4.0,10.0,212.0,0.0,40.0,0.0
655,14.0,0.8381944444444458,5.0,13.0,1300.0,0.0,400.0,3.0
656,9.0,0.9555555555555543,5.0,6.0,3177.0,0.0,20.0,0.0
657,7.0,0.4395833333333334,4.0,24.0,724.0,1.0,40.0,0.0
658,4.0,0.5472222222222208,4.0,4.0,491.0,0.0,100.0,0.0
659,7.0,0.3506944444444446,1.0,14.0,4423.0,0.0,40.0,3.0
660,11.0,0.6749999999999999,5.0,6.0,39267.0,0.0,40.0,0.0
661,9.0,0.6597222222222209,5.0,15.0,562.0,0.0,400.0,1.0
662,14.0,0.1909722222222221,4.0,56.0,4292.0,0.0,400.0,3.0
663,14.0,0.49305555555555425,5.0,17.0,,0.0,40.0,1.0
664,13.0,0.5791666666666667,4.0,33.0,3169.0,0.0,40.0,0.0
665,11.0,0.4340277777777792,1.0,62.0,19495.0,0.0,40.0,0.0
666,,0.5743055555555542,3.0,8.0,707.0,125.0,40.0,1.0
667,11.0,0.6055555555555542,2.0,22.0,50835.0,0.0,40.0,0.0
668,14.0,0.7638888888888875,4.0,31.0,1490.0,34.0,40.0,1.0
669,3.0,0.5791666666666667,2.0,29.0,1032.0,0.0,40.0,0.0
670,9.0,0.7104166666666667,5.0,21.0,871.0,0.0,40.0,0.0
671,9.0,0.7291666666666666,2.0,4.0,177.0,0.0,40.0,0.0
672,9.0,0.4479166666666667,3.0,2.0,761.0,0.0,40.0,0.0
673,13.0,0.8166666666666668,1.0,11.0,8579.0,0.0,40.0,1.0
674,13.0,0.4819444444444458,3.0,8.0,1126.0,0.0,40.0,0.0
675,2.0,0.5166666666666667,5.0,14.0,,0.0,40.0,0.0
676,13.0,0.5888888888888876,1.0,7.0,3713.0,0.0,40.0,0.0
677,8.0,0.6215277777777791,1.0,3.0,28513.0,0.0,40.0,0.0
678,6.0,0.6736111111111125,3.0,76.0,,81.0,30.0,3.0
679,9.0,0.9479166666666666,6.0,11.0,,0.0,40.0,1.0
680,9.0,0.6784722222222209,1.0,10.0,1570.0,0.0,40.0,0.0
681,9.0,0.47291666666666665,4.0,17.0,3292.0,1.0,40.0,0.0
682,13.0,0.4743055555555542,5.0,13.0,689.0,148.0,40.0,0.0
683,9.0,0.8368055555555541,3.0,7.0,7004.0,0.0,40.0,1.0
684,,0.6138888888888876,4.0,23.0,487.0,0.0,40.0,0.0
685,5.0,0.4840277777777791,1.0,25.0,1298.0,0.0,40.0,0.0
686,,0.6701388888888875,2.0,6.0,7340.0,0.0,40.0,0.0
687,9.0,0.5555555555555542,1.0,18.0,1271.0,77.0,40.0,1.0
688,14.0,0.7895833333333333,4.0,20.0,3310.0,0.0,40.0,1.0
689,,0.41250000000000003,3.0,147.0,7163.0,0.0,40.0,2.0
690,9.0,0.5951388888888876,1.0,27.0,,0.0,40.0,0.0
691,6.0,0.44375000000000003,1.0,8.0,1691.0,127.0,40.0,0.0
692,3.0,0.5090277777777791,5.0,2.0,333.0,0.0,40.0,0.0
693,3.0,0.0777777777777779,2.0,5.0,74.0,0.0,20.0,0.0
694,,0.3958333333333333,2.0,220.0,1056.0,0.0,40.0,2.0
695,9.0,0.7083333333333334,1.0,1.0,3751.0,86.0,40.0,0.0
696,12.0,0.5958333333333333,3.0,2.0,14570.0,0.0,40.0,1.0
697,,0.6416666666666667,2.0,12.0,6974.0,0.0,40.0,2.0
698,12.0,0.8944444444444457,5.0,341.0,10511.0,5547.0,40.0,3.0
699,14.0,0.6444444444444458,3.0,17.0,3352.0,9.0,40.0,1.0
700,,0.19375,5.0,8.0,589.0,0.0,40.0,0.0
701,,0.6006944444444458,2.0,12.0,31181.0,0.0,40.0,0.0
702,9.0,0.6201388888888876,6.0,7.0,372.0,0.0,40.0,0.0
703,14.0,0.8236111111111124,2.0,147.0,2651.0,0.0,40.0,3.0
704,3.0,0.6090277777777792,5.0,18.0,2059.0,0.0,40.0,0.0
705,2.0,0.43819444444444583,1.0,220.0,5203.0,0.0,40.0,1.0
706,13.0,0.6993055555555543,2.0,15.0,9218.0,0.0,40.0,0.0
707,3.0,0.5381944444444458,4.0,10.0,88.0,0.0,40.0,0.0
708,2.0,0.375,2.0,23.0,47148.0,0.0,40.0,0.0
709,9.0,0.7319444444444457,1.0,13.0,2308.0,0.0,40.0,0.0
710,14.0,0.7166666666666667,3.0,20.0,3231.0,0.0,40.0,1.0
711,11.0,0.5909722222222209,2.0,13.0,54461.0,0.0,40.0,0.0
712,5.0,0.4590277777777791,3.0,1.0,3263.0,0.0,40.0,0.0
713,9.0,0.5659722222222209,4.0,28.0,1011.0,0.0,40.0,0.0
714,14.0,0.9263888888888876,1.0,31.0,1794.0,0.0,40.0,1.0
715,8.0,0.5055555555555542,3.0,147.0,154683.0,0.0,40.0,1.0
716,8.0,0.7569444444444459,5.0,13.0,60222.0,0.0,40.0,0.0
717,12.0,0.3972222222222221,1.0,7.0,159.0,95.0,40.0,0.0
